90 daily
518 daily
0	21436
1	51154
2	51547
3	47660
4	50620
5	50165
6	53735
7	54156
8	52886
9	52156
10	47927
11	50785
12	50256
13	54056
14	51661
15	51956
16	52169
17	48265
18	50627
19	50067
20	52083
21	50938
22	50450
23	50126
24	45973
25	48869
26	48212
27	52702
28	50568
29	49463
30	48005
31	44872
32	47060
33	46336
34	48090
35	47148
36	46149
37	46535
38	46830
39	46760
40	46767
41	48465
42	47682
43	46888
44	43376
45	46241
46	45714
47	45853
48	49238
49	48163
50	47832
51	47473
52	44269
53	46880
54	46523
55	49670
56	49969
57	49371
58	47680
59	44853
60	48478
61	48504
62	55145
63	56436
64	56684
65	57335
66	51960
67	55965
68	55804
69	61564
70	60519
71	61643
72	60825
73	56292
74	60360
75	59951
76	66079
77	66288
78	65580
79	65830
80	57704
81	62246
82	61123
83	65601
84	60832
85	61008
86	54248
87	59554
88	58898
89	59301
90	65985
91	64779
92	64658
93	62667
94	57974
95	61927
96	60677
97	68233
98	65624
99	61597
100	63703
101	59729
102	62926
103	62752
104	69558
105	69099
106	67499
107	67686
108	62240
109	65824
110	64883
111	70100
112	67595
113	65487
114	64909
115	60194
116	62783
117	59107
118	68742
119	61007
120	43784
121	67070
122	61038
123	60719
124	62070
125	65582
126	64315
127	61838
128	61773
129	55558
130	60117
131	59327
132	66088
133	64202
134	62841
135	61892
136	56827
137	57045
138	59311
139	57805
140	58424
141	66235
142	65016
143	59269
144	63991
145	62926
146	67519
147	69145
148	66025
149	65279
150	59616
151	63616
152	62726
153	66914
154	65885
155	64614
156	62680
157	54301
158	59884
159	59230
160	66523
161	60731
162	64330
163	62863
164	57715
165	61525
166	60457
167	65572
168	63669
169	61400
170	61447
171	57583
172	60776
173	60122
174	65886
175	65197
176	62569
177	63850
178	57766
179	61607
180	60742
181	63581
182	63841
183	61860
184	62094
185	57888
186	60925
187	60303
188	63638
189	63726
190	62099
191	59839
192	54171
193	54587
194	57078
195	55373
196	56226
197	65117
198	62439
199	57869
200	61974
201	61341
202	65288
203	66113
204	65924
205	66066
206	63010
207	65884
208	65134
209	72518
210	71230
211	66954
212	66413
213	61576
214	65842
215	65603
216	72856
217	72124
218	72372
219	68465
220	61872
221	67076
222	65090
223	72167
224	69415
225	64179
226	63268
227	59607
228	63264
229	62929
230	72183
231	69658
232	68566
233	66669
234	62504
235	66329
236	65526
237	71129
238	71062
239	68826
240	65636
241	61170
242	65039
243	64385
244	69209
245	67801
246	68256
247	66179
248	57480
249	63052
250	61426
251	67924
252	62739
253	61317
254	59699
255	52348
256	53774
257	48663
258	54415
259	48058
260	47470
261	46840
262	50934
263	51881
264	53436
265	68930
266	68269
267	68149
268	67549
269	61379
270	65978
271	65287
272	70609
273	69867
274	69461
275	69408
276	63611
277	68063
278	67236
279	73228
280	72880
281	70663
282	67867
283	57513
284	64258
285	63048
286	72164
287	64129
288	66882
289	67868
290	61595
291	65945
292	65168
293	72048
294	69864
295	68065
296	66740
297	60069
298	64517
299	62483
300	69047
301	65423
302	58989
303	59064
304	61711
305	61333
306	62014
307	68740
308	67462
309	66937
310	64829
311	59567
312	63808
313	63010
314	68989
315	67124
316	66483
317	65894
318	56849
319	63073
320	62047
321	68377
322	66474
323	66548
324	65399
325	59417
326	64083
327	63242
328	68326
329	68321
330	67057
331	66274
332	57650
333	63210
334	62155
335	66624
336	64360
337	64938
338	62872
339	55096
340	60510
341	59257
342	65611
343	62186
344	61459
345	60104
346	55109
347	58875
348	57853
349	63380
350	61366
351	59046
352	56591
353	50746
354	51253
355	47340
356	51747
357	50379
358	47388
359	58934
360	52848
361	50441
362	47685
363	53383
364	51175
365	48425
366	58666
367	54475
368	55516
369	56352
370	59375
371	58391
372	59465
373	59517
374	53963
375	57729
376	56837
377	61179
378	59951
379	58121
380	57499
381	50905
382	55547
383	54543
384	59499
385	58354
386	56855
387	56917
388	51085
389	55092
390	54617
391	56555
392	57698
393	58433
394	57768
395	51126
396	55689
397	54636
398	57128
399	57917
400	56419
401	55618
402	50925
403	54277
404	53528
405	57481
406	56160
407	55151
408	53754
409	45217
410	51711
411	50711
412	57483
413	57173
414	56660
415	55527
416	50943
417	54577
418	54155
419	58638
420	57862
421	58368
422	57037
423	50310
424	55797
425	55116
426	62010
427	61725
428	61446
429	61007
430	56480
431	60338
432	59541
433	66951
434	65611
435	62604
436	62511
437	57846
438	61319
439	60870
440	65897
441	64601
442	64381
443	63516
444	57365
445	61834
446	60975
447	66411
448	64861
449	63939
450	62386
451	56963
452	60099
453	58785
454	63002
455	57961
456	56202
457	57039
458	52847
459	56122
460	55921
461	61719
462	60759
463	60552
464	59311
465	55221
466	58052
467	57084
468	58851
469	58698
470	56651
471	51090
472	56004
473	55139
474	55442
475	61849
476	59996
477	59276
478	57230
479	52593
480	56151
481	54361
482	60665
483	57989
484	51450
485	51835
486	49126
487	52049
488	51891
489	59478
490	58925
491	57164
492	56426
493	50919
494	55572
495	54855
496	60942
497	61578
498	59727
499	58067
500	52649
501	56440
502	51488
503	61257
504	57481
505	53125
506	59804
507	51553
508	55744
509	55397
510	60467
511	58628
512	57985
513	57846
514	48737
515	29267
516	28529
517	58129
