4 quarterly
57
1	29062
2	31549
3	29051
4	32790
5	31896
6	32736
7	29138
8	33632
9	30656
10	33394
11	29029
12	33059
13	30511
14	33522
15	30595
16	35788
17	31567
18	33844
19	31633
20	35143
21	33305
22	35264
23	32990
24	38180
25	33201
26	37478
27	35106
28	38903
29	38808
30	41538
31	37851
32	41915
33	39985
34	42544
35	39314
36	40405
37	38032
38	40377
39	37959
40	41278
41	36799
42	38651
43	36470
44	39201
45	40970
46	40289
47	39107
48	41157
49	42811
50	40934
51	40227
52	42524
53	42660
54	40882
55	39459
56	41793
57	40797
