12 quarterly
206
1	136335
2	140338
3	140248
4	139475
5	139468
6	137748
7	137003
8	138753
9	142760
10	145520
11	146658
12	149241
13	152609
14	150584
15	156817
16	160123
17	159966
18	163973
19	165003
20	169594
21	170959
22	173645
23	173248
24	173583
25	173031
26	175398
27	180491
28	181572
29	188625
30	188362
31	192025
32	193580
33	191819
34	199254
35	201903
36	209371
37	207997
38	212180
39	215689
40	220561
41	225104
42	229686
43	229254
44	230282
45	233067
46	234140
47	241457
48	240623
49	237745
50	243164
51	241830
52	244317
53	250673
54	251180
55	253770
56	260012
57	260019
58	254707
59	258028
60	258037
61	258966
62	267191
63	264388
64	260280
65	271826
66	272690
67	275015
68	277317
69	275721
70	279710
71	278559
72	277636
73	279596
74	281911
75	286267
76	288620
77	296438
78	291689
79	294531
80	300181
81	301537
82	302250
83	304023
84	309230
85	310374
86	315107
87	321624
88	320245
89	317595
90	320435
91	318388
92	313248
93	310168
94	309507
95	319358
96	323783
97	331502
98	334613
99	337257
100	341007
101	346046
102	353676
103	357339
104	357193
105	359082
106	358563
107	359576
108	364814
109	368381
110	374527
111	380715
112	387397
113	389585
114	391404
115	394830
116	399364
117	404073
118	412188
119	416005
120	417317
121	421257
122	422703
123	419710
124	423217
125	416749
126	415538
127	416535
128	417572
129	421882
130	424546
131	428600
132	436530
133	441203
134	443701
135	443661
136	452247
137	460114
138	464677
139	468858
140	470834
141	472725
142	476242
143	484437
144	486554
145	495446
146	496729
147	502939
148	507125
149	508120
150	522427
151	522369
152	530776
153	537045
154	540855
155	550597
156	559201
157	562334
158	565528
159	570748
160	580251
161	584772
162	588634
163	589177
164	586696
165	594283
166	598979
167	605359
168	612157
169	617132
170	626138
171	628961
172	633594
173	634027
174	639970
175	648323
176	659895
177	664962
178	668843
179	674200
180	679821
181	684259
182	688758
183	697007
184	701966
185	703919
186	705521
187	712666
188	724028
189	735888
190	741676
191	746617
192	751219
193	760893
194	763287
195	769225
196	762109
197	770130
198	773223
199	776584
200	782560
201	786149
202	789740
203	793955
204	802403
205	799525
206	809353
