180 daily
909
1	99.78
2	91.69
3	88.11
4	87.29
5	82.51
6	88.64
7	91.77
8	98.42
9	99.8
10	99.81
11	96.99
12	98.36
13	94.3
14	95.22
15	94.59
16	92.4
17	87.19
18	96.78
19	97.92
20	88.27
21	85.43
22	81.1
23	83.24
24	82.41
25	77.1
26	78.78
27	77.93
28	81.53
29	80
30	70
31	78
32	84.25
33	81.03
34	83.38
35	85
36	71.41
37	75.29
38	79.48
39	84.06
40	85.6
41	87.11
42	87.96
43	90.1
44	96.24
45	87.93
46	90.81
47	83.57
48	87.6
49	93.54
50	85.12
51	96.21
52	78.02
53	71.66
54	73.78
55	82.51
56	83.2
57	82.73
58	75.97
59	60.68
60	63.18
61	58.01
62	62.87
63	73.61
64	73.9
65	78.82
66	74.46
67	65.6
68	61.55
69	57.62
70	73.87
71	83.15
72	94.96
73	76.92
74	77.67
75	77.79
76	79.33
77	62.54
78	62.91
79	57.97
80	67.08
81	71.23
82	71.14
83	65.62
84	60.23
85	54.04
86	62.44
87	75.13
88	65.38
89	55.99
90	75.65
91	61.61
92	87.03
93	65.72
94	56.14
95	91.8
96	74.54
97	75.93
98	71.64
99	77.42
100	83.59
101	95.12
102	74.87
103	87.85
104	98.98
105	96.92
106	65.55
107	62.22
108	54.66
109	59.96
110	61.91
111	66.17
112	59.2
113	60.26
114	55.15
115	52.56
116	66.81
117	65.36
118	57.44
119	53.78
120	50.61
121	82.5
122	89.52
123	85.95
124	94.83
125	94.51
126	86.17
127	77.8
128	82.1
129	85.42
130	82.07
131	81.22
132	79.45
133	95.18
134	95.68
135	78.13
136	99.16
137	96.83
138	90.74
139	95.61
140	94.01
141	91.22
142	85.03
143	81.58
144	83.03
145	77.26
146	87.08
147	82.72
148	59.84
149	70.68
150	85.5
151	82.64
152	90.09
153	94.07
154	85.02
155	68.84
156	55.28
157	59.16
158	67.98
159	63.83
160	56.69
161	51.63
162	61.53
163	62.94
164	71.38
165	92.83
166	74.94
167	61.73
168	54.56
169	73.61
170	70.47
171	82.11
172	84.76
173	62.66
174	57.48
175	64.9
176	84.36
177	69.56
178	57.27
179	67.26
180	61.61
181	57.84
182	68.05
183	60.46
184	53.1
185	60.97
186	77.52
187	90.46
188	70.93
189	62.86
190	59.16
191	56.7
192	60
193	60.27
194	65.52
195	60.19
196	71.04
197	65.91
198	69.72
199	92.42
200	89.3
201	73.2
202	70.6
203	61.17
204	76.97
205	89.02
206	78.2
207	82.01
208	74.01
209	88.88
210	67.39
211	97.7
212	88.15
213	73.33
214	67.23
215	79.51
216	75.93
217	71.04
218	91.76
219	82.44
220	84.04
221	78.68
222	72.74
223	77.46
224	68.89
225	68.53
226	73.91
227	87.2
228	82.79
229	77.18
230	69.58
231	77.06
232	68.43
233	66.16
234	64.86
235	68.28
236	81.31
237	61.76
238	68.03
239	84.97
240	84.81
241	76.76
242	85.94
243	98.61
244	93.18
245	79.95
246	87.6
247	71.19
248	77.04
249	77.69
250	91.97
251	84.26
252	98.26
253	85.04
254	80.2
255	75.55
256	78.4
257	69.73
258	77.31
259	72.24
260	74.26
261	71.78
262	67.93
263	77.59
264	72.27
265	61.86
266	63.59
267	98.18
268	93.68
269	91.9
270	96.78
271	94.5
272	85.73
273	81.52
274	80.9
275	67.75
276	79.56
277	78.91
278	88.59
279	90.5
280	78.63
281	82.78
282	79.14
283	97.44
284	85.11
285	89.96
286	87.94
287	87.61
288	81.05
289	94.14
290	84.2
291	76.37
292	63.94
293	69.61
294	74.86
295	80.06
296	96.7
297	83.82
298	78.39
299	73.57
300	67.61
301	63.92
302	64.79
303	52.35
304	71.49
