12 monthly
51
1	126740
2	159179
3	143342
4	124590
5	112144
6	110894
7	142685
8	127151
9	104758
10	133411
11	129481
12	133500
13	130128
14	137034
15	125059
16	115615
17	132211
18	111328
19	121013
20	118079
21	92903
22	104684
23	91335
24	89594
25	85792
26	87739
27	78109
28	75871
29	75310
30	85571
31	95974
32	75548
33	60937
34	86248
35	87268
36	109140
37	107287
38	125371
39	122045
40	113137
41	121504
42	116157
43	143978
44	143690
45	106899
46	121266
47	112735
48	123177
49	110731
50	119798
51	118992
