12 monthly
105
1	102.4
2	101.2
3	101
4	101.3
5	101.3
6	101.1
7	99.4
8	98
9	98.1
10	98.7
11	98.9
12	98.6
13	96.3
14	95.2
15	94.9
16	95.1
17	94.9
18	94.4
19	92.4
20	92
21	92.4
22	93.2
23	93.6
24	94.1
25	92.7
26	92.7
27	93.2
28	94.3
29	94.5
30	94.4
31	92.4
32	91.7
33	92.5
34	93.5
35	93.8
36	94.1
37	91.2
38	90.9
39	91.8
40	93
41	93.2
42	93.1
43	91.4
44	90.6
45	91.8
46	93.2
47	93.6
48	93.5
49	90.5
50	89.7
51	90.4
52	91
53	90.9
54	90.6
55	88
56	87.2
57	88.6
58	90.2
59	91.1
60	90.9
61	87.8
62	87.2
63	87.9
64	89
65	89.2
66	88.4
67	85.5
68	85.2
69	86.5
70	87.9
71	88.1
72	88
73	84.7
74	84
75	85.3
76	87.6
77	87.3
78	86
79	83.4
80	83.7
81	85.4
82	87
83	87.4
84	85.8
85	82.1
86	81.5
87	82.1
88	85.2
89	85.1
90	84.1
91	81
92	80.3
93	82
94	84.3
95	84.3
96	83.4
97	80.2
98	79.2
99	79.3
100	83.1
101	83
102	82.9
103	81
104	80.3
105	82.7
