12 monthly
105
1	100.8
2	100.8
3	100.7
4	100.5
5	101.2
6	101.4
7	99.6
8	98.7
9	98.5
10	99
11	99.2
12	99.6
13	100.4
14	100.2
15	100
16	100.2
17	100.9
18	102.3
19	102
20	101.2
21	101
22	100.3
23	100.4
24	101.5
25	103.1
26	103.2
27	103.3
28	105
29	104.8
30	105
31	104.5
32	104.1
33	104.2
34	106.6
35	110.9
36	112.9
37	115.5
38	114.9
39	114.5
40	115.1
41	115.9
42	115.9
43	115.4
44	113.6
45	112.9
46	112.9
47	111.9
48	112
49	113.8
50	113.4
51	113.2
52	112.6
53	111.4
54	110.6
55	107.9
56	106.7
57	106.3
58	105.9
59	106.4
60	108.1
61	110.2
62	110.6
63	111.5
64	111.9
65	111.1
66	111.4
67	111.5
68	110.6
69	110.7
70	110.1
71	111.9
72	114.1
73	114.9
74	115.3
75	115.6
76	116.1
77	118.5
78	116.7
79	116.4
80	114.8
81	115
82	116
83	117.8
84	120.2
85	122.9
86	123.3
87	125.7
88	123.8
89	124.8
90	126.5
91	124.5
92	123.2
93	123.4
94	124.4
95	124.8
96	126.5
97	129.9
98	129.5
99	130.7
100	130
101	130.9
102	134.5
103	131.6
104	130.1
105	129.1
