12 monthly
105
1	98.7
2	100.1
3	98.9
4	97.9
5	98.3
6	98.9
7	104.1
8	106.1
9	98.9
10	99.9
11	99.4
12	99.3
13	100.7
14	101.8
15	100.7
16	100.1
17	100.4
18	100.3
19	105.5
20	108.1
21	101
22	100.2
23	99.5
24	99.7
25	101.5
26	102.3
27	101.4
28	100.9
29	100.8
30	101.1
31	104.2
32	105.2
33	100.7
34	100.4
35	99.5
36	99.8
37	102.2
38	103.2
39	102.3
40	101.8
41	101.5
42	102
43	104.9
44	105.7
45	101.8
46	101.4
47	100.6
48	100.6
49	101.5
50	102.1
51	101.4
52	101
53	101.2
54	101.3
55	104.1
56	104.7
57	100.6
58	100
59	99.5
60	99.7
61	100.4
62	101
63	100.1
64	100
65	99.8
66	100.6
67	103.6
68	104
69	99.8
70	99.1
71	98.2
72	98.1
73	98.7
74	99
75	98
76	97.6
77	97.9
78	98.3
79	101.5
80	101.4
81	97.4
82	97.3
83	96.8
84	97.1
85	98.5
86	98.7
87	97.9
88	97.9
89	97.9
90	98.4
91	100.7
92	100.8
93	97.5
94	97.5
95	96.7
96	96.9
97	98.1
98	98.9
99	97.9
100	97.7
101	97.7
102	98.4
103	100.9
104	101.2
105	98
