12 monthly
105
1	100.8
2	100.6
3	100.5
4	100.3
5	100.2
6	100
7	99.8
8	99.7
9	99.5
10	99.5
11	99.4
12	99.3
13	99.1
14	99.1
15	98.9
16	98.9
17	98.8
18	98.6
19	98.4
20	98.4
21	98.4
22	98.4
23	98.6
24	98.6
25	98.5
26	98.4
27	98.4
28	98.6
29	98.7
30	98.6
31	98.6
32	98.5
33	98.5
34	98.5
35	98.6
36	98.7
37	98.8
38	98.7
39	98.9
40	99.2
41	99.3
42	99.4
43	99.4
44	99.3
45	98.9
46	98.7
47	98.7
48	98.9
49	98.9
50	98.8
51	98.8
52	98.8
53	98.8
54	98.8
55	98.3
56	98.2
57	98
58	97.9
59	98
60	98
61	98.3
62	98.2
63	98.1
64	98.2
65	98.2
66	98.3
67	97.9
68	97.9
69	97.8
70	97.4
71	97.4
72	97.3
73	97.2
74	96.9
75	97
76	96.8
77	96.8
78	96.5
79	96.5
80	96.2
81	96
82	96.1
83	95.9
84	95.7
85	96
86	96.2
87	95.6
88	95.9
89	95.6
90	95.3
91	95
92	94.9
93	94.7
94	94.7
95	95.5
96	95.1
97	94.9
98	95.4
99	95.3
100	95
101	94.9
102	94.7
103	94.4
104	94.3
105	93.6
