30 daily
212
1	2332
2	2800
3	2375
4	3447
5	4819
6	4973
7	2705
8	2639
9	2644
10	2611
11	3530
12	4438
13	3467
14	2542
15	2778
16	4488
17	5505
18	2953
19	2534
20	2867
21	2426
22	2229
23	3607
24	2099
25	2325
26	3725
27	3618
28	2247
29	2209
30	1121
31	2160
32	2107
33	2280
34	1300
35	1625
36	1344
37	1417
38	1615
39	2112
40	2209
41	1401
42	1502
43	2260
44	2145
45	2562
46	3318
47	3514
48	2258
49	2341
50	2186
51	1794
52	2643
53	4308
54	3593
55	2025
56	1746
57	3256
58	3579
59	4101
60	4916
61	4490
62	3108
63	1869
64	1625
65	2685
66	3099
67	375
68	1689
69	2569
70	2721
71	3289
72	3494
73	2822
74	3620
75	3512
76	2643
77	4783
78	5135
79	4911
80	4053
81	3963
82	3709
83	3846
84	4447
85	5963
86	4817
87	4027
88	4381
89	3925
90	4063
91	5066
92	5759
93	4816
94	3576
95	3743
96	3679
97	3767
98	3716
99	4425
100	4601
101	3839
102	3809
103	4028
104	4913
105	4435
106	4898
107	5284
108	4027
109	4207
110	4171
111	4381
112	5722
113	7957
114	9368
115	4581
116	4336
117	4267
118	3799
119	3973
120	4292
121	3889
122	4269
123	4047
124	4328
125	9163
126	3895
127	3954
128	4344
129	4171
130	3610
131	3529
132	3604
133	3834
134	4427
135	3828
136	3964
137	8300
138	4979
139	3810
140	3918
141	4407
142	4393
143	3931
144	4039
145	3695
146	3753
147	3790
148	5224
149	5322
150	3822
151	3667
152	4113
153	3605
154	4082
155	5671
156	2135
157	3952
158	4712
159	3231
160	2905
161	2668
162	8266
163	3047
164	4438
165	15733
166	4203
167	1638
168	2557
169	2363
170	2207
171	4646
172	3862
173	1877
174	1754
175	1793
176	1617
177	4410
178	2605
179	2636
180	2286
181	1930
182	2866
183	3626
184	2975
185	4324
186	3672
187	2733
188	2182
189	1930
190	1388
191	2795
192	4180
193	4146
194	2739
195	2518
196	2420
197	2445
198	3406
199	4312
200	5179
201	2409
202	2166
203	2315
204	2065
205	3691
206	7717
207	6163
208	3467
209	2847
210	3293
211	2637
212	3458
