90 daily
518 daily
0	17838
1	37842
2	37899
3	34856
4	25713
5	26961
6	29731
7	29060
8	28356
9	28312
10	30368
11	25593
12	25310
13	28325
14	27870
15	27089
16	27107
17	34360
18	24834
19	24402
20	28245
21	27225
22	26529
23	26631
24	33224
25	23834
26	24036
27	27235
28	26457
29	25735
30	34447
31	32369
32	22992
33	22879
34	26319
35	25370
36	34036
37	33804
38	30832
39	22452
40	22640
41	25406
42	34529
43	34025
44	31423
45	30498
46	22037
47	22586
48	25769
49	25220
50	24557
51	34870
52	32578
53	22781
54	23400
55	26575
56	25865
57	25259
58	34515
59	32463
60	23276
61	25481
62	28673
63	28233
64	27582
65	28127
66	30838
67	26200
68	28462
69	30752
70	30948
71	30142
72	30556
73	33551
74	28992
75	30404
76	33316
77	33026
78	32241
79	32642
80	35105
81	30361
82	32005
83	33143
84	31568
85	31481
86	31456
87	28753
88	27461
89	29497
90	31232
91	31710
92	30663
93	30894
94	34037
95	28601
96	29390
97	32717
98	32600
99	31541
100	32087
101	35090
102	29223
103	31525
104	34321
105	34282
106	33172
107	33525
108	36470
109	30306
110	31926
111	34593
112	34421
113	33251
114	33478
115	36186
116	29556
117	30935
118	34185
119	33838
120	33782
121	33217
122	35863
123	28981
124	29882
125	32997
126	32328
127	31260
128	31200
129	34129
130	27028
131	27027
132	31145
133	30675
134	30029
135	30307
136	32270
137	29512
138	29289
139	32732
140	32097
141	31501
142	31734
143	34585
144	30063
145	30481
146	33653
147	33480
148	32277
149	32622
150	35177
151	28917
152	30568
153	33290
154	32644
155	31898
156	32123
157	34824
158	28955
159	30366
160	33077
161	32805
162	31651
163	31435
164	34433
165	27777
166	26624
167	31295
168	30878
169	30011
170	30547
171	33363
172	29098
173	30213
174	33063
175	32923
176	31495
177	31876
178	34318
179	26790
180	29362
181	31896
182	31870
183	30831
184	30946
185	33544
186	28093
187	28379
188	31692
189	31250
190	30156
191	30255
192	32039
193	26673
194	27026
195	30722
196	29647
197	29434
198	29626
199	32590
200	28842
201	28872
202	32667
203	32828
204	31550
205	32190
206	35565
207	29442
208	31722
209	34351
210	34372
211	33331
212	33702
213	36956
214	30819
215	32457
216	35641
217	35319
218	34055
219	34360
220	37575
221	29955
222	31773
223	32294
224	33612
225	32339
226	32737
227	35997
228	30450
229	32184
230	35027
231	35163
232	33836
233	34117
234	37248
235	30456
236	31677
237	35044
238	34763
239	33581
240	33903
241	36911
242	30199
243	31687
244	34833
245	34272
246	33242
247	33102
248	36118
249	29556
250	28751
251	32772
252	31881
253	30594
254	30610
255	32445
256	25511
257	25938
258	25675
259	27166
260	15942
261	18707
262	22343
263	24465
264	27999
265	29603
266	30819
267	29737
268	30286
269	33861
270	29581
271	31003
272	34426
273	34586
274	33277
275	33765
276	37200
277	30639
278	32443
279	35637
280	34962
281	33749
282	34111
283	37425
284	28858
285	31611
286	34844
287	34661
288	33492
289	33845
290	37316
291	30335
292	31921
293	35358
294	35045
295	33645
296	33809
297	37074
298	29146
299	30117
300	30369
301	29371
302	29327
303	26614
304	26110
305	26367
306	29261
307	31076
308	32006
309	30844
310	31172
311	34778
312	29639
313	30256
314	33984
315	33436
316	32237
317	32357
318	35585
319	28326
320	28812
321	32691
322	32240
323	30879
324	31054
325	34086
326	26601
327	27397
328	30797
329	29969
330	28605
331	28456
332	31216
333	22704
334	22795
335	26781
336	25750
337	24631
338	24574
339	32646
340	19930
341	19904
342	24308
343	23014
344	34456
345	33537
346	29733
347	17363
348	17615
349	33492
350	32302
351	30891
352	28954
353	25981
354	15847
355	14907
356	26698
357	17306
358	12766
359	30974
360	27489
361	16326
362	15846
363	27748
364	16951
365	11164
366	30590
367	27873
368	16857
369	15721
370	30733
371	30210
372	32296
373	32746
374	29486
375	17738
376	17390
377	34457
378	33606
379	31663
380	31277
381	26633
382	15904
383	15683
384	31381
385	30997
386	30292
387	30136
388	26503
389	16174
390	15942
391	30120
392	30376
393	31545
394	32433
395	27018
396	15981
397	16143
398	30575
399	30803
400	30221
401	29752
402	26984
403	16055
404	15586
405	30976
406	30004
407	29411
408	28728
409	24205
410	15072
411	15093
412	30631
413	29909
414	30202
415	29987
416	26449
417	15858
418	15766
419	31371
420	30591
421	30436
422	29877
423	26144
424	15782
425	15935
426	32569
427	32849
428	32517
429	32128
430	29852
431	17986
432	17967
433	22467
434	34335
435	33119
436	33047
437	30310
438	17982
439	17958
440	22718
441	34332
442	34394
443	34118
444	30637
445	18377
446	18027
447	22774
448	34632
449	34031
450	33202
451	29954
452	18089
453	17882
454	33746
455	30940
456	29722
457	30625
458	28590
459	16895
460	16507
461	33468
462	32559
463	32664
464	32221
465	29945
466	16838
467	16148
468	32065
469	31749
470	30981
471	27729
472	15237
473	15026
474	16491
475	33871
476	32579
477	32201
478	30887
479	27663
480	16919
481	16082
482	31071
483	29577
484	26452
485	16685
486	25637
487	16148
488	16577
489	30502
490	30630
491	29452
492	29082
493	26297
494	15009
495	14557
496	31996
497	31768
498	31384
499	30211
500	27569
501	15789
502	16437
503	32017
504	29976
505	17728
506	30672
507	26897
508	15022
509	15880
510	31600
511	30382
512	30105
513	29943
514	25358
515	15246
516	15387
517	30742
